Player,AB,R,H,2B,3B,HR,TB,RBI,BB,K,SAC,AVG,OBP,SLG,ISO,OPS,GPA,wOBA
Oliver Patton,3,2,1,0,0,1,4,2,1,0,0,0.333,0.500,1.333,1.000,1.833,0.558,0.692
Rich Squitieri,2,2,2,1,0,0,3,2,2,0,0,1.000,1.000,1.500,0.500,2.500,0.825,0.890
Nick Mirman,4,2,2,1,0,0,3,1,0,0,0,0.500,0.500,0.750,0.250,1.250,0.412,0.540
Nick Hanten,3,2,1,0,0,0,1,2,1,0,0,0.333,0.500,0.333,0.000,0.833,0.308,0.397
Nick Hurlburt,4,2,4,0,0,0,4,2,0,0,0,1.000,1.000,1.000,0.000,2.000,0.700,0.890
Scott Richardson,4,1,1,0,0,0,1,0,0,1,0,0.250,0.250,0.250,0.000,0.500,0.175,0.223
Matt Turner,3,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Amory Meltzer,3,2,3,1,0,0,4,4,0,0,0,1.000,1.000,1.333,0.333,2.333,0.783,1.017
Total:,26,13,14,3,0,1,20,13,4,2,0,0.538,0.600,0.769,0.231,1.369,0.462,0.586
