Player,AB,R,H,2B,3B,HR,TB,RBI,BB,K,SAC,AVG,OBP,SLG,ISO,OPS,GPA,wOBA
Andrew Burch,3,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Justin Lee,3,1,2,0,0,0,2,0,0,0,0,0.667,0.667,0.667,0.000,1.334,0.467,0.593
Nick Hurlburt,3,1,1,0,0,0,1,0,0,0,0,0.333,0.333,0.333,0.000,0.666,0.233,0.297
Oliver Patton,2,1,2,1,0,0,3,1,0,0,0,1.000,1.000,1.500,0.500,2.500,0.825,1.080
Joe Edwards,2,0,1,0,1,0,3,2,0,0,0,0.500,0.500,1.500,1.000,2.000,0.600,0.805
Amory Meltzer,2,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Gordon Walker,2,0,1,0,0,0,1,0,0,0,0,0.500,0.500,0.500,0.000,1.000,0.350,0.445
Matt Turner,2,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Total:,19,3,7,1,1,0,10,3,0,0,0,0.368,0.368,0.526,0.158,0.894,0.297,0.386
